,p.HS1,p.S1H,p.S1S2,p.HD,rr.S1,rr.S2,c.H,c.S1,c.S2,c.Trt,u.H,u.S1,u.S2,u.Trt,Cost_NoTrt,Cost_Trt,QALY_NoTrt,QALY_Trt,ICER
1027,0.164951628,0.517796573,0.118304207,0.005946518,3.046201875,9.839408856,1914.949553,4379.162237,13589.80458,13318.04943,0.98744066,0.762113797,0.529001573,0.944980629,72946.91137,147523.4791,15.14229326,15.64895803,147191.145
1028,0.181995161,0.46172246,0.091798256,0.004418508,3.019573454,9.944839988,2397.226064,4241.058007,15424.03267,14932.83589,0.992948038,0.773479032,0.473216983,0.94397207,88491.59225,184721.91,15.54830557,16.1364656,163612.4728
1029,0.140754434,0.55800637,0.116223955,0.004591702,2.980969634,9.76111184,1930.943549,3948.248508,15655.65101,10833.53652,0.999814892,0.756556112,0.502114376,0.959936775,77231.3417,133576.0235,16.18628271,16.69328301,111133.4276
1030,0.176700855,0.549046014,0.095728535,0.007208863,2.993234903,10.02371818,2297.362568,4613.453649,15320.62555,9501.637529,0.990527353,0.773043698,0.516584544,0.950989916,74529.32226,123490.1917,15.08199176,15.60506894,93601.61654
1031,0.122977542,0.419133711,0.091394789,0.006951016,3.012612663,10.45262727,1858.231389,3632.152091,16309.98814,12427.34521,0.98682209,0.74503916,0.507606918,0.939466173,64520.03377,121922.0435,15.4482147,15.97395649,109182.8928
1032,0.146054185,0.5222818,0.08647565,0.004874051,2.969857062,10.07744863,2043.038748,4288.11217,15010.21835,12884.43069,0.995861998,0.779110884,0.465084887,0.93568562,72248.32011,137680.1953,16.25210992,16.6994669,146263.2273
1033,0.242278493,0.455581972,0.11971483,0.008603072,2.940420828,9.904806291,2176.545021,3608.572745,14663.91253,11791.85139,0.993352488,0.736006746,0.529168782,0.946489016,76781.69871,153103.8614,13.0457589,13.76287618,106429.1229
1034,0.149633109,0.468226814,0.113139232,0.005518644,3.003997031,10.08893078,2128.458597,4171.904271,14493.86898,11715.3037,0.980873537,0.780541543,0.484297488,0.910043038,77231.11824,142420.4116,15.25366456,15.61591538,179956.2364
1035,0.141431919,0.51827914,0.098824415,0.006775577,3.019694465,10.07854446,2066.234952,4283.60269,15302.6626,11693.92278,0.993090886,0.762592361,0.529335566,0.94284081,68932.07219,123776.9267,15.60229711,16.07444449,116160.4544
1036,0.133794056,0.550218019,0.095115079,0.005682276,2.962069393,10.00580665,2043.635301,4008.711966,14568.33549,11696.21827,0.994693557,0.751433535,0.4504143,0.918028497,67109.10237,120543.3643,16.03846036,16.45830418,127271.7627
1037,0.174116299,0.53986125,0.106457821,0.002946009,2.978385405,9.696701077,2065.62502,3658.95974,14996.41479,13405.29475,0.999850713,0.767758992,0.553739228,0.971990731,88320.416,175652.9485,16.54872907,17.1748582,139480.0671
1038,0.162283136,0.425899552,0.08776257,0.004113649,3.038697261,9.953835622,2470.184604,3788.448424,15543.97904,11049.33269,0.984145106,0.766101376,0.501928287,0.949656508,86991.56286,156324.5956,15.80750503,16.4329638,110851.4847
1039,0.142650383,0.42381567,0.094385956,0.006662459,2.962333691,10.14148262,1837.119598,4232.029889,14137.37195,9836.47469,0.990642246,0.75193113,0.496956749,0.942161512,66224.42183,117300.6044,15.22006602,15.78140065,90990.61355
1040,0.128497578,0.477410454,0.10855227,0.004441541,3.022859609,10.1469546,1976.449439,3628.908593,16147.43798,10407.21859,0.983920046,0.712118487,0.454656743,0.949840209,77366.05713,131639.69,15.81875455,16.43615788,87906.28532
1041,0.187588175,0.500568326,0.09646298,0.006007838,2.97580782,9.929000694,1761.644689,4582.805782,13933.19643,10426.80978,0.997431227,0.756630686,0.435773413,0.956071712,72082.52829,133757.0511,14.93411745,15.58080437,95369.9871
1042,0.138241064,0.501493765,0.104285458,0.002505929,2.931214333,10.05490569,1768.418393,4011.925443,15568.39228,12016.31248,0.996953161,0.741483153,0.554027591,0.937033699,83021.37317,153879.7695,16.99623012,17.54125763,130008.8421
1043,0.121862612,0.397716991,0.091297446,0.005299465,3.018687683,10.07636143,1752.131449,4113.785463,14703.33154,13098.23636,0.997639225,0.763028506,0.564188258,0.924180615,67390.89516,134271.6326,16.20294211,16.66086301,146053.0333
1044,0.191138788,0.512778666,0.121494571,0.005019868,2.994150069,9.906220596,1886.569746,3926.845655,13013.44769,13625.23117,0.995646565,0.761891137,0.518696091,0.95966768,77298.16127,165507.0494,15.06538051,15.66888533,146161.035
1045,0.099983354,0.43609723,0.108624621,0.008497216,3.006498242,10.1431404,2018.619801,4130.799251,15522.8005,11623.54858,0.994164774,0.760663053,0.526396622,0.939329865,61023.20126,105147.6288,15.5117539,15.89327519,115653.9057
1046,0.141350718,0.438405592,0.106648805,0.005382568,2.999610854,10.4012483,1916.61551,4446.435853,16969.68678,11619.26538,0.994284709,0.744703865,0.426001737,0.92002218,80619.74592,144275.5907,15.31164434,15.81026794,127663.1204
1047,0.15044474,0.5484253,0.08952782,0.003127132,3.002219016,9.879392657,1602.558702,4526.098558,14666.48012,11895.07597,0.980235864,0.733995274,0.485931765,0.947674136,73456.56937,139561.5184,16.49997328,17.12019258,106583.1864
1048,0.13766676,0.552786235,0.134086475,0.004417671,2.94353205,9.827337827,2034.19969,4389.597404,15124.66086,9254.455791,0.994781089,0.749516169,0.538020216,0.944644652,81864.8968,131620.3245,16.08012447,16.54171708,107790.7815
1049,0.10462773,0.553097009,0.114634815,0.003553812,3.07709591,9.793825618,2287.34835,4324.907427,12840.09109,10766.07333,0.995315528,0.709960077,0.503243473,0.985737816,72205.07786,120006.2621,16.99170684,17.56590721,83248.2655
1050,0.132237246,0.563240214,0.12288804,0.003001646,2.997906201,9.912228746,1798.497457,3915.703706,14717.16914,13162.25783,0.993580434,0.787743861,0.55070319,0.965788955,78703.43724,150715.2844,16.92219393,17.35012921,168277.4276
1051,0.106933976,0.45841258,0.082599694,0.002387549,3.007963803,9.986105814,1953.212849,4534.216954,14248.48229,10306.41291,0.998901813,0.755645025,0.481791895,0.960311082,72667.41975,123083.5325,17.55987147,18.09420682,94352.94383
1052,0.098333777,0.505965228,0.097552109,0.002800013,2.984813218,9.864825683,2060.016573,3657.318978,16186.02733,13634.10648,0.982728349,0.724550195,0.541792856,0.92406119,74613.82338,135142.3715,17.35013026,17.79161471,137102.3326
1053,0.171578884,0.483206416,0.113643841,0.004354856,3.043748827,9.655373264,2077.193963,3958.554659,15884.45827,10824.98163,0.991988058,0.758749077,0.535585897,0.943707117,89235.13356,158434.0569,15.5885567,16.15238173,122731.2011
1054,0.178989065,0.503503743,0.099351912,0.007128472,3.03945685,9.900194192,1971.272273,3667.786079,15769.41075,14870.66603,0.986761914,0.724831053,0.519732852,0.940616019,71739.09499,153122.2094,14.67209958,15.3307866,123553.5428
1055,0.144465446,0.474076748,0.083718101,0.00775727,3.00178215,9.68635894,1760.464868,4114.004545,16663.21711,11607.8412,0.975630637,0.736567748,0.496019048,0.943693778,63922.88913,118294.4763,15.02836308,15.61949117,91979.3669
1056,0.144163418,0.467119162,0.117025466,0.006522952,2.981531451,9.846667602,1956.008014,4081.806791,15345.81645,11713.30945,0.976259006,0.743336607,0.539377682,0.977160656,73729.28371,135108.4172,14.99168515,15.61384552,98654.84368
1057,0.172515599,0.546275363,0.10336006,0.003148575,3.013054953,10.07817983,1839.479632,3971.826295,13647.21646,13659.13383,0.999994304,0.780406567,0.452261599,0.953752263,79178.39893,165106.1226,16.24625738,16.77453414,162656.6421
1058,0.198971283,0.392404704,0.113654745,0.006580157,2.973761248,10.28458165,1849.196938,3686.209258,15024.55259,12750.86227,0.996552055,0.719831819,0.45467531,0.984446024,79485.45658,164762.1686,13.70930767,14.62175955,93458.85997
1059,0.105980842,0.482709159,0.113279578,0.005910877,3.048996067,10.38913597,1778.772726,4085.649801,13612.26082,12291.68309,0.98996131,0.718081194,0.486094535,0.964697457,60822.78838,112778.1184,15.94487178,16.48239146,96657.53976
1060,0.19480146,0.518232169,0.086816483,0.004218512,3.020134163,9.925572023,2080.099632,3891.518381,15070.07752,13318.79278,0.994651087,0.760263181,0.487999944,0.962471245,81551.11451,166300.9295,15.76904528,16.47175274,120604.6887
1061,0.155708694,0.478835107,0.115132403,0.003704749,2.996863246,9.645747831,2078.046982,4414.649339,15633.33669,12313.31524,0.993853367,0.756860673,0.468897337,0.921005085,90641.59159,167951.6373,15.81169378,16.28963156,161757.5499
1062,0.140493358,0.503910873,0.108672971,0.008595835,2.963216458,9.708547794,2172.472877,4060.295372,15361.6649,10613.74136,0.993042271,0.758068465,0.536375815,0.958780789,67050.38597,114748.4949,14.96074262,15.46209968,95138.00249
1063,0.19311179,0.426487305,0.105423609,0.003894683,3.067118234,10.2689085,2031.728535,4046.843301,15199.71699,13410.94644,0.99187849,0.762984346,0.494493485,0.950984048,92230.31446,189270.302,15.19775536,15.86530231,145368.0327
1064,0.180182815,0.54010343,0.101310314,0.005615101,3.019292705,10.11721321,2464.296095,4061.881446,14625.70154,10609.20873,0.998238175,0.750747874,0.491625135,0.954190587,80329.81496,140771.0151,15.34077784,15.95727578,98039.58323
1065,0.193658477,0.498641415,0.110279717,0.004485436,2.909235517,9.680011138,1965.985863,3623.623564,15156.46774,14354.10323,0.997135267,0.742356186,0.532314308,0.989724579,85927.09848,182103.3212,15.36165446,16.16669844,119467.0414
1066,0.141822841,0.436861975,0.117653614,0.003991893,2.948881254,10.11911756,1821.865022,4031.57023,14131.73337,12714.07344,0.988030254,0.7614886,0.523818624,0.925662101,79206.53348,156286.9002,15.8554114,16.32041829,165761.7736
1067,0.174287633,0.54410558,0.093463607,0.003749567,3.00145765,10.12252959,2032.369063,4177.243705,14906.13411,14450.51639,0.987429034,0.749470498,0.464897047,0.93805652,81150.18534,167899.3194,15.96295056,16.55373701,146836.7036
1068,0.158699955,0.442531533,0.119215459,0.004196361,2.967605306,9.933285898,1861.874308,3568.660548,15194.37368,14270.46274,0.989625717,0.731827597,0.554474826,0.949613374,84554.06196,176312.9437,15.5569659,16.20720012,141116.662
1069,0.135620705,0.515527938,0.124163122,0.004544059,2.942146884,10.06081588,2183.438185,4684.394677,15080.18609,12121.84275,0.986704369,0.750054218,0.485105829,0.922287039,82674.36667,147529.3141,15.80884674,16.23617726,151767.6454
1070,0.15469489,0.473716502,0.124541333,0.003198645,3.029753539,10.286759,2269.373324,3410.131032,13212.89998,10813.82759,0.994471264,0.771897838,0.531535758,0.965492309,85406.78449,155935.4242,16.09756358,16.65101215,127434.8574
1071,0.148440925,0.573945782,0.099362197,0.006217279,3.049227257,10.01811133,1490.481299,3957.610547,14866.30783,13453.77757,0.993080218,0.78266379,0.514567841,0.964764348,61035.48241,124528.5199,15.83848874,16.30940178,134829.6455
1072,0.165991032,0.487423306,0.099728216,0.003704732,3.015927922,10.04187934,1980.533688,4186.377906,16913.29395,12809.91395,0.988641443,0.739870909,0.5287908,0.934409134,89702.02034,169742.3738,15.97838718,16.59038532,130785.2904
1073,0.161584844,0.496893044,0.105749502,0.005640074,3.022656575,9.913862401,1898.108229,3922.133022,14344.53983,12708.42779,0.99865508,0.741943632,0.494687302,0.979236241,72522.18902,143605.4372,15.37918504,16.06942953,102982.7108
1074,0.130485822,0.542191461,0.122102583,0.003774662,3.00739427,10.23299104,1928.672902,4035.835585,15230.93422,10915.50216,0.998633289,0.731038558,0.431493569,0.944491721,78725.64002,136126.3624,16.20257485,16.71525539,111961.9678
1075,0.14848369,0.475836928,0.09864431,0.003699099,2.969599737,9.67021986,2115.591014,4214.022947,15108.47239,16272.8886,0.989757007,0.74541944,0.554888792,0.936681118,83400.6134,179448.1337,16.33599926,16.90617092,168453.6897
1076,0.147933042,0.519827737,0.110161847,0.00686901,2.998790042,9.618455144,2196.46707,4090.754838,12102.07273,12238.99583,0.989470374,0.745226056,0.516901906,0.997307577,65820.06451,126403.7869,15.22372642,15.88070749,92215.32358
1077,0.141681554,0.480203931,0.11642193,0.003112853,2.930020229,9.97756321,2142.67943,4421.020341,16542.67045,10999.54242,0.988437104,0.765686378,0.438924504,0.925568145,94310.71031,161268.4449,16.07958669,16.52140314,151551.0219
1078,0.172835146,0.55227225,0.10477374,0.003216687,3.013315043,9.848980984,1996.242994,3927.472782,14824.61224,12184.00638,0.997323026,0.769264992,0.45239336,0.925928663,84925.47416,161426.388,16.15600424,16.62889524,161772.8266
1079,0.161950138,0.449293962,0.132719146,0.004913194,2.996704409,10.07166079,2196.908163,4072.387072,14792.19877,11754.58335,0.998706399,0.733298098,0.526974438,0.935190301,87773.42355,162213.7443,15.10539728,15.67981015,129593.7547
1080,0.135045161,0.512984694,0.087974995,0.002776127,3.021889586,9.886048113,2000.314077,3720.483276,15595.50895,13239.1826,0.998170791,0.7700363,0.527373133,0.939465124,78339.65273,150089.4307,17.21124181,17.69019245,149806.2051
1081,0.120187013,0.504012058,0.09915,0.005966428,2.942690885,9.758747329,2074.422827,4328.527885,13675.94554,10769.2165,0.985965328,0.738479105,0.534498042,0.957759524,65857.84003,113691.6701,16.02728148,16.55688989,90319.24095
1082,0.176824817,0.54694837,0.119497392,0.003816666,2.982293783,10.10553211,1824.966544,4319.489518,14400.22533,10442.01588,0.98814769,0.787063224,0.536286078,0.955332795,83872.96657,150301.5748,15.86376849,16.35424634,135436.5106
1083,0.153436569,0.531731509,0.097997711,0.003862251,3.009286236,10.14866268,2100.286789,4370.659452,15381.36336,13426.02865,0.987369389,0.735806314,0.4956393,0.977939657,81541.90729,156831.6385,16.14774877,16.84440347,108073.2408
1084,0.164493297,0.491768409,0.099157533,0.003651817,3.053166373,10.28109081,1456.003128,3663.618421,14800.08241,9872.473599,0.997412268,0.720806684,0.479094223,0.983451745,74418.24376,135367.1098,15.92295238,16.74312504,74312.23883
1085,0.141818289,0.449827588,0.105614415,0.005206888,3.008853912,10.08717437,1866.681192,3993.347229,15754.43938,12016.45956,0.997844496,0.738185665,0.491690302,0.938307912,76061.52817,142043.3184,15.62941802,16.19648413,116356.4349
1086,0.104224749,0.524928021,0.075748801,0.003264284,2.983520409,10.05282543,2014.865705,4087.425364,16344.78004,12597.04796,0.993201208,0.75633286,0.496490057,0.942310148,68863.92523,121140.077,17.5350341,17.97664993,118374.7244
1087,0.151989335,0.483498677,0.110085924,0.003248562,3.064430265,9.768606868,1689.646775,3890.5826,14439.97885,11899.52086,0.99671019,0.757923771,0.520092565,0.940456615,80148.96935,154296.3995,16.31558605,16.84877552,139063.9438
1088,0.109630559,0.471788063,0.131922297,0.002986501,2.976759362,10.15983053,1786.02306,4068.514202,14177.95741,11423.27911,0.989348057,0.740100998,0.530357511,0.975021847,77082.27785,138128.4734,16.71852551,17.25048905,114756.3525
1089,0.122875361,0.4767041,0.085920715,0.003644518,2.938228125,10.25400393,2389.020485,4049.19094,15237.84121,12662.07991,0.994842068,0.78004081,0.551704314,0.961986802,78455.66338,141769.2257,17.05031917,17.54727177,127403.6241
1090,0.113161434,0.549520302,0.109411049,0.003665467,2.954421935,9.857407665,2035.898901,3833.660828,14094.03722,12080.81221,0.976985279,0.748625392,0.519401318,0.959484959,71141.20763,127154.469,16.7178565,17.1896415,118726.2435
1091,0.139783765,0.400200476,0.108791484,0.003548632,2.965380203,9.903178181,2247.186227,4880.120632,15414.1236,11288.20655,0.986754167,0.74112559,0.547226521,0.974192442,92872.62547,164201.9089,16.03367315,16.73798634,101274.9507
1092,0.198193726,0.530431762,0.110841372,0.008652029,3.012935891,9.846782171,1858.812779,4329.827553,14115.81931,10599.06924,0.989184083,0.759509242,0.532400341,0.973083644,67046.55628,124442.3702,14.06595181,14.70184461,90260.20397
1093,0.145658709,0.47198007,0.10993812,0.002832328,3.02053894,10.03358759,2023.80113,3971.445576,15084.3453,14410.90475,0.997786717,0.745354728,0.467709955,0.928110721,87678.91894,177847.2006,16.32259525,16.85280388,170061.8891
1094,0.14280823,0.540418769,0.100673118,0.003520324,2.964466913,9.997639497,2143.020483,4043.701466,16374.73671,11976.33918,0.987757384,0.741221568,0.521419915,0.93453961,83899.28033,149035.0882,16.50924954,17.03486574,123922.7564
1095,0.114485433,0.52738479,0.099154514,0.005619165,2.999214657,10.24481681,2105.792472,4072.71543,15616.2601,11758.05757,0.990890199,0.802602417,0.477526219,0.949466995,68294.77339,117821.9197,16.37520691,16.71143467,147302.3725
1096,0.151878507,0.456898464,0.118960809,0.003980367,2.930899431,10.21125747,1739.00647,3423.186236,14722.42854,12083.4201,0.986697497,0.743935511,0.574159711,0.955524395,79696.927,154794.7993,15.85139581,16.46162753,123064.5188
1097,0.183800803,0.575400085,0.102624399,0.005927878,3.070048197,9.831845479,1767.190749,4229.356874,13368.42998,12402.61322,0.998343983,0.750163614,0.502901106,0.986338417,68161.239,136984.529,15.32742206,16.02319193,98916.74379
1098,0.195244264,0.49100177,0.085735311,0.003325514,3.003287558,9.752648316,2030.108005,3939.932163,14878.4172,9999.526197,0.993561073,0.753188601,0.508545612,0.965602936,85760.81711,154151.9032,16.03734406,16.81100075,88399.78629
1099,0.126012623,0.431775725,0.104070992,0.005402108,2.977061024,10.20780051,2097.461116,4124.98559,14864.15871,13572.88195,0.992719544,0.734071046,0.527116709,0.924622876,73655.38939,142968.5127,15.819315,16.33059721,135567.2496
1100,0.136004673,0.525475227,0.124190969,0.009130137,2.928202188,9.970361325,1812.533183,3969.192722,15840.79599,12125.34959,0.995896237,0.762913633,0.540652049,0.953512197,62621.7528,114595.0328,14.81788559,15.253048,119434.2137
1101,0.168554116,0.500504268,0.112340335,0.00575201,2.911310893,9.865923493,2154.27998,4079.487719,15143.03458,10386.44892,0.998564477,0.756680788,0.486147422,0.936287814,80160.00311,140117.5536,15.18547028,15.70918793,114484.4941
1102,0.149712746,0.587565418,0.102822552,0.006627311,3.026121404,9.6370041,2272.479903,3809.429035,15486.32436,10274.46828,0.987991954,0.735015807,0.540713745,0.926170404,71695.59168,119677.8175,15.58096973,16.06431756,99270.59428
1103,0.15808267,0.467709527,0.094228105,0.003999428,2.9786404,9.791765117,1731.816637,4336.250066,13242.89704,12915.43361,0.995131689,0.757241641,0.568402118,0.962936726,73164.65163,151127.2877,16.26490087,16.91324278,120249.2611
1104,0.138099029,0.430137896,0.112543039,0.003768866,3.032608433,10.0136638,1965.25393,3985.861827,15937.5793,13925.3425,0.982325137,0.712131947,0.499002866,0.948356837,86109.31698,169987.6419,15.74420342,16.41929148,124247.9754
1105,0.124473239,0.452325109,0.090224536,0.005039053,2.954048649,9.904892629,1601.657117,3567.075195,16513.82673,14870.1722,0.997117317,0.799181951,0.512337462,0.918050055,67077.2877,140275.7636,16.44168775,16.76591964,225759.6436
1106,0.124414378,0.513122929,0.108471064,0.002327856,2.999907863,10.17975047,2096.572257,3968.692592,15324.45192,11451.19758,0.997617792,0.745848605,0.46795821,0.93576353,84511.21334,147691.6117,17.01521292,17.49831377,130780.9719
1107,0.1301286,0.578708087,0.101706028,0.002599911,3.012506735,10.23410125,1919.000026,3807.52364,16942.0255,9161.66314,0.981668972,0.715888828,0.546564244,0.961434286,81560.20866,128798.5783,17.01519521,17.62693551,77219.6463
1108,0.138420682,0.498809166,0.099572706,0.007992568,2.998221806,9.971272563,1812.06471,3980.605763,15070.93027,11034.10286,0.981069743,0.775603555,0.528410616,0.933711164,61528.01114,111084.5915,15.12840884,15.53532807,121784.8084
1109,0.149837804,0.521330161,0.104272242,0.003784375,2.957771226,10.00439983,2170.744044,3725.10843,14786.31873,10758.12817,0.997992026,0.737758724,0.526152438,0.948800646,80759.47876,141997.5253,16.34274532,16.93697406,103054.6708
1110,0.169416819,0.533999112,0.103669085,0.005883495,3.004966924,9.610235249,1890.487362,3872.659583,14755.40921,10450.86949,0.998033825,0.741114528,0.569487078,0.94679163,72389.04149,130035.7143,15.55504035,16.15174035,96609.13817
1111,0.13583952,0.503186631,0.092569615,0.008714161,2.996566493,10.10208371,2513.397812,4352.488199,15700.75857,13749.53387,0.976132889,0.731919055,0.523093272,0.985638796,68774.74387,126908.6922,14.90611723,15.55280832,89894.46274
1112,0.126367591,0.548087828,0.109685975,0.002904045,2.992201875,10.2016099,1690.107855,3906.204715,15569.725,9384.310333,0.993296086,0.751160472,0.499552148,0.937099889,76031.52967,125045.3084,16.9132377,17.36882756,107583.1208
1113,0.209323603,0.488489027,0.11199456,0.005393959,3.028084412,10.02731473,1960.87602,3813.537206,15570.36089,11146.93422,0.998979455,0.759677565,0.48113971,0.968169102,85738.31968,160533.2362,14.64663045,15.3439428,107261.7117
1114,0.182214079,0.488662861,0.081861837,0.006962361,3.00151505,10.20882577,2421.897972,3507.279662,15584.40976,12917.21924,0.989109798,0.717434993,0.549744166,0.92242253,73041.69417,143650.7564,14.97447088,15.65495683,103762.7041
1115,0.171551568,0.527175074,0.107191318,0.00561294,3.028391273,10.14823948,2222.634254,4457.477944,16856.96589,10650.56238,0.987432051,0.750150227,0.527089774,0.967774473,85156.14032,145276.9562,15.28928414,15.92548942,94499.08452
1116,0.123068843,0.466181773,0.103270072,0.005699193,3.017980368,10.10448135,1818.60583,4588.293449,14921.55687,12310.87989,0.995174515,0.751308718,0.518521109,0.961781194,68529.73206,127218.7267,15.97263937,16.50625223,109984.2201
1117,0.233493995,0.559599861,0.095601288,0.007025091,2.952243933,10.12445418,1718.580083,4126.335001,12461.1662,9373.549548,0.997037568,0.73723868,0.478891507,0.950501643,65205.37756,122182.8301,14.32870434,15.06274647,77621.50145
1118,0.191478925,0.456892693,0.101470647,0.003689498,3.024801865,9.793092383,1955.274947,3897.891121,15073.62068,10478.41987,0.996632257,0.753949942,0.475417452,0.955702184,89384.06535,163522.6321,15.4669723,16.17284124,105031.6317
1119,0.159043153,0.529270472,0.112086917,0.005251623,2.965991328,10.26946208,2238.396358,3717.516458,14207.28678,15424.72003,0.995081293,0.76136636,0.494408253,0.940962132,76440.01441,161390.4142,15.5602069,16.05707792,170970.7278
1120,0.169113456,0.52910407,0.111323416,0.005986574,2.982263005,9.939045504,1831.233305,3761.240051,15287.85204,12041.22833,0.998948298,0.742682437,0.532171098,0.968075059,73611.76496,140432.8093,15.30022447,15.94087844,104301.3036
1121,0.151764954,0.506651488,0.090126352,0.004827915,3.029106495,10.23380182,2216.660442,4198.888459,16574.04572,11695.16156,0.987799908,0.765132521,0.49433588,0.962689121,80132.53861,142521.0754,15.98117022,16.56286678,107252.718
1122,0.146852933,0.483380122,0.089462155,0.004031681,2.988433036,9.577354072,1952.139985,4002.283518,14366.653,11173.5196,0.986353643,0.790291234,0.503508841,0.959324494,74471.82074,137082.1781,16.35550934,16.86293832,123387.4297
1123,0.106388353,0.50491512,0.115807409,0.005079006,3.011342725,10.23970681,1981.986653,3823.826502,15436.99917,11275.31628,0.98253956,0.705509679,0.523330174,0.989367717,69380.525,118404.9369,16.18095655,16.79197606,80233.79195
1124,0.173120192,0.584333734,0.110342112,0.006301264,2.998365317,9.928514466,2081.134894,3987.778205,15575.65358,14092.1831,0.980261624,0.770544481,0.503478465,0.950970817,75343.82078,149740.6606,15.12168527,15.61666566,150302.6023
1125,0.236064304,0.528715753,0.103921796,0.005762269,2.982014642,9.939441188,2059.197272,4195.613582,16311.94249,11227.45046,0.997404801,0.752293212,0.490960714,0.978945571,88566.52978,164317.6817,14.50672519,15.30547192,94837.5111
1126,0.154932811,0.524719995,0.112472714,0.003722959,3.009300846,10.15130106,1842.160726,3761.628713,13448.95731,13195.52557,0.987236453,0.745957986,0.49553748,0.94290062,75327.84405,153279.2217,15.9667118,16.51851816,141265.8174
1127,0.146936023,0.506926091,0.112808831,0.005027903,2.997860849,10.26275627,2002.371647,4189.562744,12940.401,13855.23514,0.992907636,0.771398095,0.526161785,0.948751527,71273.58659,146212.1776,15.81954612,16.29682957,157010.6643
1128,0.155293346,0.470323278,0.108356074,0.004061482,3.037293024,10.06450061,2014.851289,3971.01255,15648.22442,11033.27565,0.988396724,0.766057863,0.501377726,0.935702179,84833.34471,151895.0573,15.8091457,16.31312327,133064.8761
1129,0.162151622,0.548832495,0.113055277,0.005442763,2.995367291,10.13894248,2217.75532,3961.160769,14118.24419,12039.90089,0.984209822,0.745655417,0.502348643,0.943345125,76053.52385,141629.497,15.35303932,15.89359951,121311.1418
1130,0.186897722,0.460943738,0.10381071,0.004243591,2.94742344,9.678101385,2052.515308,4179.570941,14583.459,10683.47855,0.991195932,0.755750844,0.482499964,0.974957,86899.39337,159499.9919,15.29784403,16.03905005,97949.28323
1131,0.149226456,0.467581094,0.112355931,0.006207632,3.004093734,10.27061803,2005.288356,4102.619906,13688.14968,12866.28358,0.985945925,0.746439634,0.534012181,0.972820662,70487.80538,139301.1514,15.14837616,15.77485112,109842.134
1132,0.16498711,0.484482268,0.096716512,0.007539956,2.972010141,10.39692293,2071.703846,4240.543265,13763.35543,11145.97504,0.99499142,0.720256838,0.500904557,0.958072453,66526.39207,123820.2357,14.76084531,15.46609358,81239.25432
1133,0.189786567,0.419843848,0.099623441,0.004662511,2.957481786,9.784224425,1702.997887,3351.392976,16181.86269,12138.40862,0.988075442,0.757691474,0.479632617,0.92434182,84593.27642,168589.8089,14.97752977,15.57199442,141297.7766
1134,0.148460285,0.451363101,0.127946176,0.002316355,3.030621477,9.992012444,1690.353345,4023.900659,14913.46926,13077.02786,0.995692402,0.761828213,0.466453127,0.923176238,92554.53901,183091.9249,16.15209856,16.61436563,195855.1507
1135,0.131509474,0.538854693,0.109400711,0.008808131,3.069714764,10.14229923,2129.174236,4034.641357,15531.25933,9767.423635,0.983068163,0.708152888,0.46523021,0.969465604,63555.315,103361.5956,14.75777277,15.35760213,66362.67464
1136,0.163338957,0.486512337,0.113681262,0.00337267,3.038690718,10.16021092,2335.156918,3794.246143,14051.28908,12030.23849,0.992181568,0.769873574,0.475932576,0.940556514,88194.20504,166087.6045,15.87471636,16.38751284,151899.2496
1137,0.13866647,0.454441901,0.119272638,0.004956389,3.021043066,10.39743128,1685.194162,3662.635508,16379.29006,10417.34977,0.992769883,0.729062808,0.524348944,0.935652754,77435.6036,135307.1497,15.57878727,16.133149,104393.1108
1138,0.169477966,0.436156184,0.11612192,0.005657328,2.993773075,10.58047153,2239.162871,3841.782105,14095.33256,13436.46013,0.983011958,0.780892729,0.545413706,0.946356073,79613.07605,161925.4378,14.91363154,15.42115563,162184.149
1139,0.160088564,0.508936771,0.094831667,0.003919049,3.016999045,10.06334409,1811.517437,4209.205986,13883.23181,11268.91798,0.997743822,0.777634745,0.485742877,0.946101165,74382.74971,140248.6557,16.23835936,16.75167463,128314.7235
1140,0.19530829,0.476941639,0.09996741,0.007942456,2.95365298,9.724032376,2094.516548,3871.326633,15628.95971,13314.32945,0.983774689,0.750947707,0.510150419,0.971484048,73839.05578,150232.1286,14.159223,14.87363007,106932.1338
1141,0.123560632,0.500986199,0.132588056,0.004323616,3.047055355,10.43287168,1968.937621,3412.853456,15424.6362,11595.52158,0.99587088,0.72654184,0.552211168,0.944883669,77794.02706,138067.692,16.17872457,16.68577873,118870.271
1142,0.116793915,0.461269516,0.107328329,0.00610594,2.986236527,10.34900695,1908.669132,3924.745939,15047.5333,13249.50924,0.981331796,0.749334284,0.470137099,0.957278067,66464.26764,126753.1431,15.60540646,16.10802798,119948.8552
1143,0.206916319,0.512934537,0.094211232,0.005673213,2.956371367,10.24941629,1797.441627,3728.352423,14309.01394,9978.847985,0.994930354,0.739763211,0.513673469,0.949101007,72801.4747,135091.0454,14.98596049,15.70600691,86507.71598
1144,0.156580075,0.596925931,0.111098313,0.004203662,2.983220276,10.08245122,1985.980917,3926.714175,14915.10466,13058.53894,0.988988953,0.762846955,0.525627444,0.953081213,77408.22174,148190.7357,16.1806659,16.68191654,141211.817
